Iteration,HW_Latency_ms,HW_Write_ms,HW_Compute_ms,HW_Read_ms
624,0.37603,0.110243,0.236053,0.029734
625,0.376373,0.08797,0.224453,0.06395
626,0.307593,0.11812,0.1599,0.029573
627,0.308033,0.091057,0.155776,0.0612
628,0.340464,0.09094,0.219667,0.029857
629,0.451328,0.089494,0.29839,0.063444
630,0.449945,0.107007,0.278214,0.064724
631,0.36286,0.10671,0.193054,0.063096
632,0.348786,0.111146,0.20083,0.03681
633,0.374681,0.11678,0.195164,0.062737
634,0.427646,0.07773,0.31547,0.034446
635,0.278148,0.075647,0.139667,0.062834
636,0.342502,0.075023,0.233383,0.034096
637,0.419604,0.09231,0.265897,0.061397
638,0.292497,0.094794,0.15055,0.047153
639,0.330342,0.090857,0.178991,0.060494
640,0.379046,0.094363,0.222666,0.062017
641,0.432393,0.105953,0.2644,0.06204
642,0.322256,0.108573,0.18209,0.031593
643,0.347098,0.091684,0.194327,0.061087
644,0.275611,0.080773,0.166294,0.028544
645,0.458465,0.093011,0.302687,0.062767
646,0.375753,0.090423,0.223187,0.062143
647,0.344713,0.104703,0.176893,0.063117
648,0.423023,0.105366,0.237037,0.08062
649,0.380901,0.107191,0.2105,0.06321
650,0.429734,0.093437,0.283867,0.05243
651,0.375037,0.101913,0.210321,0.062803
652,0.424966,0.131713,0.213887,0.079366
653,0.487919,0.111796,0.311326,0.064797
654,0.391874,0.11031,0.21964,0.061924
655,0.49553,0.11282,0.308847,0.073863
656,0.340888,0.083311,0.22474,0.032837
657,0.339444,0.073317,0.20248,0.063647
658,0.455276,0.077346,0.34698,0.03095
659,0.386713,0.063733,0.26119,0.06179
660,0.376025,0.098364,0.213031,0.06463
661,0.385336,0.069533,0.25224,0.063563
662,0.34418,0.098297,0.18219,0.063693
663,0.380443,0.095567,0.22304,0.061836
664,0.536373,0.095837,0.377773,0.062763
665,0.388676,0.09896,0.225426,0.06429
666,0.410093,0.098273,0.264907,0.046913
667,0.647494,0.096383,0.489481,0.06163
668,0.476817,0.10074,0.31159,0.064487
669,0.465783,0.097423,0.305224,0.063136
670,0.296167,0.10119,0.158087,0.03689
671,0.476256,0.093336,0.322026,0.060894
672,0.36093,0.100413,0.194713,0.065804
673,0.456646,0.096266,0.29552,0.06486
674,0.336957,0.083547,0.219894,0.033516
675,0.552493,0.092757,0.39792,0.061816
676,0.410455,0.095804,0.270587,0.044064
677,0.571789,0.095936,0.413303,0.06255
678,0.458087,0.097904,0.298293,0.06189
679,0.378987,0.091404,0.2263,0.061283
680,0.319291,0.096037,0.173157,0.050097
681,0.423344,0.095883,0.26382,0.063641
682,0.323196,0.082833,0.178526,0.061837
683,0.342351,0.098267,0.181587,0.062497
684,0.638557,0.13117,0.444664,0.062723
685,0.349361,0.099521,0.187437,0.062403
686,0.396517,0.094407,0.23886,0.06325
687,0.41984,0.081713,0.275307,0.06282
688,0.538571,0.095364,0.38135,0.061857
689,0.372417,0.095877,0.21309,0.06345
690,0.445763,0.08198,0.329943,0.03384
691,0.33841,0.066353,0.210317,0.06174
692,0.335194,0.08638,0.21056,0.038254
693,0.364557,0.09661,0.20488,0.063067
694,0.309834,0.09361,0.182207,0.034017
695,0.290527,0.065363,0.163607,0.061557
696,0.26977,0.08156,0.15665,0.03156
697,0.536257,0.074367,0.39753,0.06436
698,0.461337,0.0951,0.303774,0.062463
699,0.335585,0.095507,0.177431,0.062647
700,0.399236,0.09602,0.239453,0.063763
701,0.311893,0.070957,0.169036,0.0719
702,0.526573,0.088226,0.375137,0.06321
703,0.514126,0.076616,0.374777,0.062733
704,0.353907,0.09768,0.19193,0.064297
705,0.409481,0.095787,0.249394,0.0643
706,0.593274,0.103267,0.454764,0.035243
707,0.336272,0.06714,0.205696,0.063436
708,0.375866,0.086973,0.25833,0.030563
709,0.450861,0.067467,0.321137,0.062257
710,0.351657,0.09679,0.191437,0.06343
711,0.363057,0.095174,0.203616,0.064267
712,0.338474,0.09651,0.177174,0.06479
713,0.333313,0.08708,0.167533,0.0787
714,0.420534,0.097457,0.259234,0.063843
715,0.602864,0.096514,0.443573,0.062777
716,0.530626,0.096043,0.370673,0.06391
717,0.374089,0.096136,0.21697,0.060983
718,0.436328,0.097524,0.276757,0.062047
719,0.534082,0.098276,0.37114,0.064666
720,0.4544,0.095786,0.296957,0.061657
721,0.343179,0.093166,0.18809,0.061923
722,0.380673,0.097513,0.232773,0.050387
723,0.309821,0.08652,0.158624,0.064677
724,0.312251,0.06442,0.212891,0.03494
725,0.388931,0.076241,0.24953,0.06316
726,0.317538,0.062584,0.192897,0.062057
727,0.293593,0.066443,0.16294,0.06421
728,0.328579,0.069323,0.2209,0.038356
729,0.329279,0.06623,0.199113,0.063936
730,0.358609,0.067516,0.2522,0.038893
731,0.384883,0.07756,0.24476,0.062563
732,0.380337,0.09811,0.237311,0.044916
733,0.305494,0.085767,0.155527,0.0642
734,0.406107,0.095054,0.24859,0.062463
735,0.346203,0.082427,0.20114,0.062636
736,0.328484,0.09465,0.194507,0.039327
737,0.509095,0.094774,0.351511,0.06281
738,0.283747,0.08563,0.159167,0.03895
739,0.361057,0.097313,0.202377,0.061367
740,0.483107,0.085437,0.363727,0.033943
741,0.320466,0.064723,0.194107,0.061636
742,0.306514,0.087204,0.19116,0.02815
743,0.366031,0.065793,0.237494,0.062744
744,0.43406,0.088027,0.282217,0.063816
745,0.312277,0.097773,0.152157,0.062347
746,0.570013,0.095497,0.410456,0.06406
747,0.335697,0.084117,0.190457,0.061123
748,0.458355,0.097224,0.296431,0.0647
749,0.32801,0.099397,0.164297,0.064316
750,0.472094,0.101307,0.307693,0.063094
751,0.368301,0.09908,0.205394,0.063827
752,0.362526,0.116353,0.184343,0.06183
753,0.351231,0.096094,0.191854,0.063283
754,0.432957,0.095547,0.27362,0.06379
755,0.420057,0.09063,0.266687,0.06274
756,0.378044,0.064117,0.282424,0.031503
757,0.398781,0.086577,0.250481,0.061723
758,0.554703,0.096616,0.420014,0.038073
759,0.356017,0.089287,0.202256,0.064474
760,0.303963,0.09093,0.180553,0.03248
761,0.400703,0.086757,0.251946,0.062
762,0.383757,0.098606,0.223547,0.061604
763,0.433636,0.098756,0.270487,0.064393
764,0.287862,0.08512,0.165986,0.036756
765,0.471777,0.09868,0.311097,0.062
766,0.302953,0.09566,0.168553,0.03874
767,0.365694,0.095243,0.207261,0.06319
768,0.293761,0.095404,0.162177,0.03618
769,0.273024,0.094994,0.116537,0.061493
770,0.263366,0.080256,0.146877,0.036233
771,0.341017,0.07904,0.178563,0.083414
772,0.274818,0.095097,0.143657,0.036064
773,0.352343,0.097487,0.194023,0.060833
774,0.471627,0.08404,0.325967,0.06162
775,0.33311,0.095853,0.176137,0.06112
776,0.337009,0.096723,0.203843,0.036443
777,0.329311,0.08619,0.181844,0.061277
778,0.270024,0.06935,0.167664,0.03301
779,0.2721,0.08587,0.116436,0.069794
780,0.410739,0.095413,0.27431,0.041016
781,0.340007,0.09727,0.179157,0.06358
782,0.636598,0.095474,0.479944,0.06118
783,0.438634,0.09379,0.285368,0.059476
784,0.319679,0.095163,0.18412,0.040396
785,0.52524,0.096383,0.367367,0.06149
786,0.370451,0.099984,0.225277,0.04519
787,0.38676,0.123933,0.201497,0.06133
788,0.504676,0.092786,0.338736,0.073154
789,0.364994,0.091977,0.212167,0.06085
790,0.415444,0.101787,0.249544,0.064113
791,0.864954,0.08898,0.712674,0.0633
792,0.371487,0.089727,0.198467,0.083293
793,0.362718,0.089334,0.21346,0.059924
794,0.411964,0.128187,0.246367,0.03741
795,0.35924,0.090136,0.208544,0.06056
796,0.641647,0.090876,0.489931,0.06084
797,0.452411,0.094897,0.294857,0.062657
798,0.358943,0.089357,0.23221,0.037376
799,0.459678,0.09499,0.304531,0.060157
800,0.442591,0.091313,0.290244,0.061034
801,0.35287,0.06673,0.22423,0.06191
802,0.370473,0.065737,0.261663,0.043073
803,0.487667,0.089256,0.337794,0.060617
804,0.4324,0.087643,0.28345,0.061307
805,0.361295,0.093947,0.206024,0.061324
806,0.3994,0.092987,0.245257,0.061156
807,0.404567,0.097497,0.2456,0.06147
808,0.32609,0.093997,0.171337,0.060756
809,0.374418,0.092544,0.220914,0.06096
810,0.33305,0.08657,0.214257,0.032223
811,0.33957,0.06931,0.209204,0.061056
812,0.995027,0.051203,0.879364,0.06446
813,0.39841,0.096314,0.241023,0.061073
814,0.383198,0.095601,0.225827,0.06177
815,0.48175,0.097506,0.321391,0.062853
816,0.301614,0.07717,0.176497,0.047947
817,0.354644,0.093757,0.198447,0.06244
818,0.772937,0.097373,0.614454,0.06111
819,0.317919,0.094677,0.161296,0.061946
820,0.37141,0.099217,0.211207,0.060986
821,0.396801,0.069334,0.267261,0.060206
822,0.482309,0.094766,0.32439,0.063153
823,0.462263,0.09673,0.30522,0.060313
824,0.313844,0.081243,0.196224,0.036377
825,0.693178,0.089454,0.541684,0.06204
826,0.344827,0.09512,0.20596,0.043747
827,0.44271,0.073137,0.307646,0.061927
828,0.30121,0.092927,0.172303,0.03598
829,0.66395,0.09457,0.505093,0.064287
830,0.570415,0.096934,0.411997,0.061484
831,0.357674,0.095753,0.202657,0.059264
832,0.367147,0.097577,0.20682,0.06275
833,0.400867,0.095807,0.243347,0.061713
834,0.350627,0.094577,0.193113,0.062937
835,0.442357,0.094233,0.286614,0.06151
836,0.393873,0.092467,0.261133,0.040273
837,0.367764,0.094817,0.211424,0.061523
838,0.362132,0.093676,0.205283,0.063173
839,0.458287,0.09522,0.301137,0.06193
840,0.346324,0.0944,0.21437,0.037554
841,0.39327,0.12386,0.190563,0.078847
842,0.39568,0.088723,0.244611,0.062346
843,0.342064,0.09213,0.18705,0.062884
844,0.627383,0.074394,0.521146,0.031843
845,0.36321,0.081193,0.219877,0.06214
846,0.28687,0.09457,0.149663,0.042637
847,0.37202,0.09601,0.213703,0.062307
848,0.307023,0.096856,0.164783,0.045384
849,0.37635,0.09375,0.222857,0.059743
850,0.406663,0.095067,0.27041,0.041186
851,0.562932,0.099027,0.403121,0.060784
852,0.405461,0.094904,0.249937,0.06062
853,0.404394,0.092227,0.236411,0.075756
854,0.456315,0.090297,0.303067,0.062951
855,0.434067,0.093646,0.279374,0.061047
856,0.3686,0.096397,0.21212,0.060083
857,0.363726,0.094386,0.205947,0.063393
858,0.333597,0.093733,0.178677,0.061187
859,0.43235,0.111277,0.25766,0.063413
860,0.290041,0.069404,0.18749,0.033147
861,0.312924,0.07223,0.179817,0.060877
862,0.278471,0.05223,0.183527,0.042714
863,0.376093,0.094763,0.220384,0.060946
864,0.349961,0.096467,0.21427,0.039224
865,0.411474,0.094473,0.253407,0.063594
866,0.3956,0.095547,0.238936,0.061117
867,0.388753,0.080537,0.248253,0.059963
868,0.472127,0.097073,0.314617,0.060437
869,0.626733,0.094933,0.471457,0.060343
870,0.275777,0.089921,0.149496,0.03636
871,0.344474,0.097447,0.186897,0.06013
872,0.30856,0.093993,0.17347,0.041097
873,0.331843,0.094943,0.175123,0.061777
874,0.327441,0.095237,0.18828,0.043924
875,0.430508,0.095204,0.271544,0.06376
876,0.679024,0.096447,0.521587,0.06099
877,0.403651,0.09488,0.247107,0.061664
878,0.5556,0.11843,0.402926,0.034244
879,0.358247,0.066747,0.231677,0.059823
880,0.436054,0.095217,0.276637,0.0642
881,0.476941,0.095067,0.318267,0.063607
882,0.314913,0.095083,0.15959,0.06024
883,0.350871,0.093364,0.196763,0.060744
884,0.330327,0.10828,0.18445,0.037597
885,0.320419,0.09615,0.162943,0.061326
886,0.439898,0.094537,0.282234,0.063127
887,0.53055,0.095483,0.36496,0.070107
888,0.556234,0.095647,0.398814,0.061773
889,0.377088,0.082847,0.232007,0.062234
890,0.322386,0.09304,0.191763,0.037583
891,0.384783,0.097726,0.225267,0.06179
892,0.310721,0.077347,0.197304,0.03607
893,0.389122,0.095704,0.232534,0.060884
894,0.440449,0.095004,0.309298,0.036147
895,0.303308,0.085317,0.155927,0.062064
896,0.426974,0.06052,0.322177,0.044277
897,0.417011,0.11365,0.241154,0.062207
898,0.334316,0.096353,0.17663,0.061333
899,0.370728,0.09422,0.214031,0.062477
900,0.372634,0.094701,0.217423,0.06051
901,0.322443,0.05807,0.201693,0.06268
902,0.354933,0.097313,0.221077,0.036543
903,0.603884,0.0956,0.44557,0.062714
904,0.309083,0.09699,0.175913,0.03618
905,0.32788,0.093704,0.174023,0.060153
906,0.388566,0.095596,0.24865,0.04432
907,0.661233,0.09331,0.507413,0.06051
908,0.510667,0.093783,0.33789,0.078994
909,0.607128,0.1044,0.439438,0.06329
910,0.44234,0.0945,0.28524,0.0626
911,0.482575,0.084066,0.326913,0.071596
912,0.403707,0.091557,0.283234,0.028916
913,0.377066,0.094426,0.22094,0.0617
914,0.388824,0.093947,0.23271,0.062167
915,0.448096,0.09662,0.290523,0.060953
916,0.316677,0.098067,0.153847,0.064763
917,0.293964,0.07912,0.153597,0.061247
918,0.282974,0.07504,0.168137,0.039797
919,0.31653,0.096677,0.158647,0.061206
920,0.360933,0.090217,0.208593,0.062123
921,0.334301,0.087544,0.183874,0.062883
922,0.360503,0.096236,0.224247,0.04002
923,0.438173,0.095136,0.281517,0.06152
924,0.496873,0.09484,0.33801,0.064023
925,0.320427,0.094564,0.161977,0.063886
926,0.34977,0.093874,0.216653,0.039243
927,0.353969,0.095023,0.19497,0.063976
928,0.307453,0.095387,0.174843,0.037223
929,0.328957,0.083657,0.184737,0.060563
930,0.335153,0.065123,0.234013,0.036017
931,0.56122,0.086623,0.412284,0.062313
932,0.49496,0.097393,0.33506,0.062507
933,0.361095,0.096184,0.201547,0.063364
934,0.439724,0.097587,0.279944,0.062193
935,0.368371,0.068897,0.23839,0.061084
936,0.348994,0.094327,0.214574,0.040093
937,0.39938,0.084093,0.253017,0.06227
938,0.27026,0.068397,0.173263,0.0286
939,0.466994,0.095837,0.308804,0.062353
940,0.367714,0.085247,0.2387,0.043767
941,0.348484,0.097071,0.18882,0.062593
942,0.534999,0.094986,0.378807,0.061206
943,0.505554,0.118397,0.325637,0.06152
944,0.310889,0.06717,0.182293,0.061426
945,0.314814,0.06852,0.184824,0.06147
946,0.3249,0.08358,0.20333,0.03799
947,0.395692,0.098314,0.235414,0.061964
948,0.447893,0.0624,0.353607,0.031886
949,0.525943,0.095076,0.368883,0.061984
950,0.380674,0.09704,0.239227,0.044407
951,0.34388,0.0854,0.196247,0.062233
952,0.359904,0.070194,0.257564,0.032146
953,0.375364,0.096143,0.218714,0.060507
954,0.414461,0.095,0.257931,0.06153
955,0.343023,0.094773,0.186556,0.061694
956,0.735077,0.095113,0.580774,0.05919
957,0.628487,0.096723,0.450834,0.08093
958,0.592484,0.096304,0.433344,0.062836
959,0.40572,0.097134,0.24719,0.061396
960,0.511483,0.103347,0.345243,0.062893
961,0.502154,0.105417,0.334494,0.062243
962,0.314666,0.12207,0.15764,0.034956
963,0.301493,0.086457,0.15318,0.061856
964,1.01407,0.117993,0.834708,0.061373
965,0.324824,0.095877,0.166437,0.06251
966,0.352245,0.095813,0.193366,0.063066
967,0.367547,0.084587,0.210307,0.072653
968,0.413487,0.112063,0.239114,0.06231
969,0.38934,0.097293,0.229413,0.062634
970,0.351814,0.097753,0.192637,0.061424
971,0.36476,0.06589,0.236853,0.062017
972,0.3242,0.09654,0.166177,0.061483
973,0.559311,0.085144,0.407847,0.06632
974,0.352443,0.096283,0.19511,0.06105
975,0.388147,0.094637,0.231393,0.062117
976,0.349359,0.09545,0.191203,0.062706
977,0.593274,0.09587,0.432904,0.0645
978,0.327924,0.096137,0.152417,0.07937
979,0.54173,0.097496,0.381417,0.062817
980,0.303536,0.095343,0.178093,0.0301
981,0.524383,0.07825,0.38284,0.063293
982,0.35935,0.096616,0.198667,0.064067
983,0.48681,0.097636,0.324187,0.064987
984,0.419463,0.097057,0.25956,0.062846
985,0.545801,0.112824,0.367987,0.06499
986,0.628738,0.096444,0.470187,0.062107
987,0.34864,0.096233,0.18913,0.063277
988,0.452667,0.096734,0.307827,0.048106
989,0.462484,0.077093,0.322924,0.062467
990,0.295284,0.097937,0.153257,0.04409
991,0.368205,0.096611,0.21016,0.061434
992,0.290408,0.097327,0.156767,0.036314
993,0.339462,0.089451,0.188117,0.061894
994,0.34794,0.096307,0.210833,0.0408
995,0.330826,0.08436,0.182546,0.06392
996,0.381868,0.091141,0.259997,0.03073
997,0.32499,0.09696,0.163157,0.064873
998,0.334552,0.086843,0.212973,0.034736
999,0.334337,0.09751,0.17482,0.062007
1000,0.635907,0.095556,0.478381,0.06197
1001,0.343723,0.06659,0.21513,0.062003
1002,0.34409,0.07414,0.225777,0.044173
1003,0.347111,0.068556,0.217081,0.061474
1004,0.404247,0.095927,0.24497,0.06335
1005,0.435777,0.096833,0.276187,0.062757
1006,0.389413,0.08524,0.264007,0.040166
1007,0.766817,0.095083,0.60771,0.064024
1008,0.296771,0.096257,0.160504,0.04001
1009,0.325671,0.094937,0.168464,0.06227
1010,0.343674,0.094574,0.197987,0.051113
1011,0.32546,0.09431,0.17045,0.0607
1012,0.33258,0.0859,0.211164,0.035516
1013,0.451911,0.086483,0.303451,0.061977
1014,0.419426,0.064955,0.325104,0.029367
1015,0.381003,0.114513,0.20276,0.06373
1016,0.305656,0.074066,0.19473,0.03686
1017,0.386745,0.104175,0.21911,0.06346
1018,0.31242,0.076286,0.197814,0.03832
1019,0.451801,0.075184,0.316857,0.05976
1020,0.405944,0.090611,0.253093,0.06224
1021,0.36318,0.094536,0.205587,0.063057
1022,0.328031,0.092675,0.198073,0.037283
1023,0.354511,0.07253,0.220081,0.0619
1024,0.323439,0.084099,0.176723,0.062617
1025,0.332043,0.075353,0.194443,0.062247
1026,0.3107,0.07678,0.183504,0.050416
1027,0.615403,0.076558,0.456948,0.081897
1028,0.410562,0.048738,0.301487,0.060337
1029,0.298923,0.076742,0.159581,0.0626
1030,0.339567,0.075749,0.200215,0.063603
1031,0.617243,0.091972,0.462617,0.062654
1032,0.316822,0.062316,0.205906,0.0486
1033,0.258896,0.045613,0.15219,0.061093
1034,0.292353,0.045403,0.185347,0.061603
1035,0.306367,0.09587,0.149417,0.06108
1036,0.301754,0.09508,0.159027,0.047647
1037,0.500446,0.09461,0.344533,0.061303
1038,0.505614,0.096117,0.347773,0.061724
1039,0.40828,0.0955,0.251463,0.061317
1040,0.337981,0.095384,0.179867,0.06273
1041,0.35856,0.09475,0.18954,0.07427
1042,0.356594,0.09439,0.201037,0.061167
1043,0.375063,0.095223,0.2174,0.06244
1044,0.3735,0.094326,0.216514,0.06266
1045,0.36693,0.11543,0.19025,0.06125
1046,0.346192,0.080333,0.204286,0.061573
1047,0.386418,0.068904,0.254597,0.062917
1048,0.339751,0.097257,0.174797,0.067697
1049,0.3316,0.075627,0.194397,0.061576
1050,0.347472,0.097457,0.188911,0.061104
1051,0.334027,0.09739,0.174327,0.06231
1052,0.43124,0.095687,0.27307,0.062483
1053,0.320428,0.094527,0.163344,0.062557
1054,0.356163,0.09711,0.198377,0.060676
1055,0.446524,0.09425,0.289017,0.063257
1056,0.669714,0.095774,0.512007,0.061933
1057,0.38032,0.093973,0.22485,0.061497
1058,0.34153,0.06612,0.22117,0.05424
1059,0.460353,0.094793,0.30202,0.06354
1060,0.342867,0.095897,0.181933,0.065037
1061,0.340163,0.093997,0.18272,0.063446
1062,0.363627,0.08509,0.243781,0.034756
1063,0.312204,0.092857,0.155557,0.06379
1064,0.311914,0.09491,0.180667,0.036337
1065,0.474603,0.118956,0.293217,0.06243
1066,0.35794,0.094793,0.226291,0.036856
1067,0.389689,0.066756,0.260983,0.06195
1068,0.37253,0.107403,0.2026,0.062527
1069,0.391144,0.089713,0.239981,0.06145
1070,0.382466,0.093926,0.227986,0.060554
1071,0.443393,0.09728,0.28456,0.061553
1072,0.394225,0.079217,0.252734,0.062274
1073,0.369316,0.09617,0.210526,0.06262
1074,0.379279,0.096463,0.219076,0.06374
1075,0.748105,0.097867,0.588214,0.062024
1076,0.367831,0.094367,0.229394,0.04407
1077,0.360816,0.095913,0.20241,0.062493
1078,0.401226,0.08996,0.27646,0.034806
1079,0.391873,0.09495,0.23256,0.064363
1080,0.385456,0.10621,0.21764,0.061606
1081,0.31205,0.095827,0.153783,0.06244
1082,0.37597,0.08675,0.253147,0.036073
1083,0.31165,0.06802,0.180653,0.062977
1084,0.357553,0.084587,0.244593,0.028373
1085,0.386853,0.087016,0.237437,0.0624
1086,0.623341,0.097013,0.463394,0.062934
1087,0.395937,0.087903,0.245927,0.062107
1088,0.293671,0.099804,0.146833,0.047034
1089,0.347568,0.091034,0.194857,0.061677
1090,0.340331,0.098767,0.197517,0.044047
1091,0.393834,0.096837,0.234187,0.06281
1092,0.312284,0.094977,0.178817,0.03849
1093,0.499624,0.087207,0.350344,0.062073
1094,0.599456,0.09519,0.425473,0.078793
1095,0.683521,0.096057,0.5239,0.063564
1096,0.37959,0.096774,0.24734,0.035476
1097,0.352007,0.092757,0.180597,0.078653
1098,0.378407,0.096517,0.21841,0.06348
1099,0.371777,0.089496,0.219867,0.062414
1100,0.460217,0.067813,0.329644,0.06276
1101,0.391303,0.08302,0.247837,0.060446
1102,0.312462,0.083326,0.19259,0.036546
1103,0.415326,0.094513,0.2573,0.063513
1104,0.330581,0.09494,0.193197,0.042444
1105,0.358134,0.093874,0.188193,0.076067
1106,0.440257,0.094517,0.281197,0.064543
1107,0.391651,0.095101,0.23612,0.06043
1108,0.316707,0.094496,0.178767,0.043444
1109,0.41494,0.09491,0.2574,0.06263
1110,0.267253,0.07662,0.155927,0.034706
1111,0.38962,0.097553,0.23085,0.061217
1112,0.397762,0.076387,0.259361,0.062014
1113,0.440667,0.096534,0.279987,0.064146
1114,0.343157,0.068233,0.234187,0.040737
1115,0.712547,0.087317,0.563507,0.061723
1116,0.430287,0.09518,0.30473,0.030377
1117,0.404524,0.092444,0.249947,0.062133
1118,0.43757,0.110773,0.26275,0.064047
1119,0.426727,0.095537,0.268527,0.062663
1120,0.473631,0.095274,0.314327,0.06403
1121,0.36026,0.094394,0.201583,0.064283
1122,0.48897,0.109167,0.31714,0.062663
1123,0.406001,0.096167,0.246314,0.06352
1124,0.677753,0.09452,0.52104,0.062193
1125,0.399894,0.09475,0.240853,0.064291
1126,0.436409,0.07979,0.294113,0.062506
1127,0.417707,0.096304,0.259,0.062403
1128,0.403128,0.075027,0.264947,0.063154
1129,0.366423,0.097003,0.20753,0.06189
1130,0.33631,0.0952,0.19645,0.04466
1131,0.375327,0.09729,0.216287,0.06175
1132,0.546576,0.100373,0.399787,0.046416
1133,0.406837,0.092963,0.249024,0.06485
1134,0.33986,0.090244,0.218716,0.0309
1135,0.343458,0.096004,0.18463,0.062824
1136,0.388813,0.094736,0.232807,0.06127
1137,0.375314,0.096623,0.216557,0.062134
1138,0.426014,0.09684,0.2664,0.062774
1139,0.39501,0.10325,0.22986,0.0619
1140,0.359778,0.095457,0.182467,0.081854
1141,0.386618,0.095337,0.229177,0.062104
1142,0.347621,0.094977,0.190047,0.062597
1143,0.376727,0.067963,0.23995,0.068814
1144,0.437287,0.09567,0.280603,0.061014
1145,0.684233,0.098283,0.523613,0.062337
1146,0.553922,0.090306,0.398373,0.065243
1147,0.403271,0.08281,0.258971,0.06149
1148,0.383921,0.094747,0.228757,0.060417
1149,0.37731,0.092297,0.2208,0.064213
1150,0.303751,0.0936,0.180097,0.030054
1151,0.548957,0.09405,0.39429,0.060617
