Target device: xilinx_u50_gen3x16_xdma_base_5-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
51727.4,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51770.6,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51814.3,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51858.1,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51902.1,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51945.7,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
51989.3,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52033.5,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52077.8,0,0,1592,12010,9000,849,577,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52122.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52170.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52215.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52259.9,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52305.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52351.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52395.7,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52440.3,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52484.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52529.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52574,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52618.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52662.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52707.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52751.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52795.7,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52840.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52884.8,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52929.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
52974.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
53018.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
53061.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
53105.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
53148.4,0,0,1592,12010,9000,849,578,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
53196.1,0,0,1592,12010,9000,849,578,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
53240.6,0,0,1592,12010,9000,849,578,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
53284.5,0,0,1592,12010,9000,849,578,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
53328.7,0,0,1592,12010,9000,849,578,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
53372.8,0,0,1592,12010,9000,849,578,3345,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
